time_idx,group_id,electricity_demand,hour,day_of_week,solar_generation,wind_generation,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24,rolling_mean_168,rolling_std_168
1102,single,173992.668,3.0,6.0,-2.74,7691.8,178235.504,196103.724,187366.096,179490.21666666667,12446.750064230633,183455.1964047619,16233.644536237618
1103,single,168842.342,4.0,6.0,-2.901,7704.96,173992.668,189033.308,179926.54,178568.92266666665,11972.868126316762,183375.59266666666,16247.135652931798
1104,single,165315.268,5.0,6.0,-2.877,7542.719,168842.342,184037.104,173813.44,177727.6324166667,11914.83672303378,183309.61529761905,16283.690222140678
1105,single,163767.202,6.0,6.0,-2.864,7434.355,165315.268,181730.784,169638.714,176947.55591666666,12095.291177887882,183259.0309404762,16326.509438735988
1106,single,163334.506,7.0,6.0,-2.985,7176.838,163767.202,180895.098,167626.66,176199.07333333333,12339.767120982113,183224.08146428573,16362.086159190749
1107,single,164310.948,8.0,6.0,-3.125,6957.537,163334.506,181357.896,166534.25,175467.382,12567.7332220443,183198.53292857143,16389.91386920183
1108,single,166610.668,9.0,6.0,-2.948,6820.0,164310.948,183449.132,167105.602,174757.0925,12701.35514521401,183185.29898809525,16404.341165379945
1109,single,171221.538,10.0,6.0,-3.116,6636.596,166610.668,188250.62,169569.8,174055.48983333333,12665.359275515362,183182.35295238096,16407.29036764812
1110,single,177292.908,11.0,6.0,0.919,6411.24,171221.538,195291.834,173983.582,173345.94475,12307.48649758519,183192.1847261905,16399.57751951781
1111,single,180938.674,12.0,6.0,340.69,6201.707,177292.908,199424.382,178566.548,172595.9895,11429.11085648336,183211.8830952381,16390.43531590947
1112,single,178132.166,13.0,6.0,1172.697,5724.304,180938.674,195958.3,181527.714,171825.75166666668,10086.505348106994,183226.00289285713,16387.431033507783
1113,single,171806.52,14.0,6.0,1520.545,4498.014,178132.166,189300.476,181307.352,171082.99608333333,8807.395818251729,183205.79129761906,16391.63160440518
1114,single,165257.84,15.0,6.0,1617.769,3424.42,171806.52,182741.5,177556.912,170354.08125000002,7912.594236287455,183149.23872619047,16414.593877119234
1115,single,159870.172,16.0,6.0,1632.991,3010.749,165257.84,175495.144,173701.58,169625.59541666668,7517.508047370654,183076.0299642857,16467.027955817248
1116,single,156004.694,17.0,6.0,1624.585,2857.815,159870.172,168778.624,169960.976,168974.55491666668,7662.277792949324,182993.70015476193,16548.55230277454
1117,single,152337.312,18.0,6.0,1610.478,2699.654,156004.694,162835.166,166287.222,168442.30783333333,8107.22044992267,182910.62704761905,16649.092434790615
1118,single,149688.132,19.0,6.0,1537.425,2683.805,152337.312,158060.982,163585.9,168004.89725,8685.4714210984,182827.5918690476,16766.866071226337
1119,single,150100.744,20.0,6.0,1370.827,2992.467,149688.132,156385.868,162425.426,167656.0285,9251.937354262323,182744.8670595238,16896.155826342132
1120,single,153616.812,21.0,6.0,778.095,2986.021,150100.744,158659.486,165074.528,167394.14833333335,9664.564313320325,182671.50585714285,17011.272869874407
1121,single,161094.20799999998,22.0,6.0,105.34,2674.171,153616.812,165417.962,172457.146,167184.03691666666,9914.303730099984,182603.30516666666,17104.95406725946
1122,single,171536.768,23.0,6.0,-2.662,2703.067,161094.20799999998,176031.196,181322.778,167003.8805,9986.810144880254,182535.6686309524,17167.66507403151
1123,single,175314.534,0.0,0.0,-3.107,3498.241,171536.768,180064.346,183016.234,166816.61266666665,9851.39506820093,182477.41857142857,17188.394566718518
1124,single,174446.262,1.0,0.0,-3.114,3917.58,175314.534,180226.764,181182.458,166618.70383333333,9618.645500163433,182431.57511904763,17197.217279468463
1125,single,169645.79200000002,2.0,0.0,-2.986,4361.094,174446.262,178235.504,177291.492,166377.84958333333,9331.156216649359,182391.4787142857,17207.996671066765
1126,single,162782.412,3.0,0.0,-3.085,4479.278,169645.79200000002,173992.668,171241.87,166019.9449166667,9015.981311398611,182345.96859523808,17231.659461769454
1127,single,156403.604,4.0,0.0,-3.219,4520.924,162782.412,168842.342,165210.232,165552.85091666668,8874.249998632242,182295.6146785714,17276.60327107225
1128,single,152654.234,5.0,0.0,-3.145,4382.385,156403.604,165315.268,161022.098,165034.57016666667,9035.544325592708,182243.1942738095,17341.99062857213
1129,single,151212.894,6.0,0.0,-3.092,4277.899,152654.234,163767.202,159057.288,164507.02708333335,9381.431939430291,182193.3855595238,17415.168135275082
1130,single,151750.076,7.0,0.0,-3.029,4360.859,151212.894,163334.506,158899.32,163983.93091666666,9766.577041067001,182146.69273809524,17487.935127190423
1131,single,153965.218,8.0,0.0,-4.228,4005.782,151750.076,164310.948,160443.092,163501.24633333334,10081.262108079056,182104.13771428572,17553.41972598484
1132,single,159718.234,9.0,0.0,-3.136,3612.928,153965.218,166610.668,165087.772,163070.17425,10264.656361624764,182065.5789404762,17608.31543204154
1133,single,171435.616,10.0,0.0,-3.206,3202.497,159718.234,171221.538,174708.14,162782.9895,10257.709551573564,182033.61740476193,17644.15379792104
1134,single,188913.078,11.0,0.0,1.011,2843.986,171435.616,177292.908,188519.954,162791.90941666666,10265.456756448724,182014.1380952381,17654.093269302077
1135,single,196594.036,12.0,0.0,208.224,2274.798,188913.078,180938.674,196629.008,163276.08316666668,11209.74180865928,182016.47811904762,17654.986800603965
1136,single,192983.29,13.0,0.0,555.086,1889.834,196594.036,178132.166,195033.344,163928.38991666667,12645.75531180441,182016.26995238094,17654.81368060819
1137,single,187624.388,14.0,0.0,674.303,1535.015,192983.29,171806.52,190375.768,164547.18675,13691.15561175719,182004.06725,17646.469137414933
1138,single,183792.52,15.0,0.0,774.109,1297.421,187624.388,165257.84,186022.13,165206.26458333334,14417.278519332467,181987.68998809526,17639.928572264424
1139,single,180006.052,16.0,0.0,821.071,1230.233,183792.52,159870.172,181176.576,165978.54291666666,14908.218416878011,181974.4185,17637.71365563523
1140,single,177767.012,17.0,0.0,775.36,1078.649,180006.052,156004.694,177820.734,166817.53791666668,15114.676670432775,181967.4510952381,17638.261900467776
1141,single,176095.526,18.0,0.0,633.385,1241.522,177767.012,152337.312,175174.832,167724.30116666667,15090.55202339453,181967.13132142858,17638.338015578574
1142,single,175032.614,19.0,0.0,412.806,1423.974,176095.526,149688.132,173015.15,168714.22675,14814.018910228648,181972.61164285714,17636.35789746882
1143,single,174654.078,20.0,0.0,274.856,1659.243,175032.614,150100.744,172571.06,169770.2468333333,14292.950600971095,181984.62035714288,17630.90819006435
1144,single,177517.864,21.0,0.0,133.323,1831.992,174654.078,153616.812,175847.388,170793.30241666667,13689.851982553682,181997.0192738095,17624.979916371543
1145,single,183377.944,22.0,0.0,20.376,2267.231,177517.864,161094.20799999998,183341.682,171789.17958333335,13248.236111477292,182006.9625833333,17621.960714698107
1146,single,190323.348,23.0,0.0,-2.893,2879.86,183377.944,171536.768,192670.212,172717.66858333335,13246.967366298984,182007.17842857144,17621.97738317745
1147,single,189984.394,0.0,1.0,-2.937,3730.67,190323.348,175314.534,193077.988,173500.44275000002,13720.738180987672,181993.20900000003,17614.4024695861
1148,single,185749.476,1.0,1.0,-3.182,4191.57,189984.394,174446.262,190469.094,174111.68691666666,14125.850414901752,181974.79475,17604.359126785184
1149,single,178095.94,2.0,1.0,-4.026,4204.932,185749.476,169645.79200000002,184081.826,174582.65416666667,14324.522451049324,181946.70178571428,17594.485794957476
1150,single,168206.006,3.0,1.0,-3.003,4397.384,178095.94,162782.412,174572.15,174934.74366666665,14301.733036174273,181911.07151190477,17596.19697397199
1151,single,158928.466,4.0,1.0,-2.967,4259.378,168206.006,156403.604,165866.064,175160.72675,14143.336371391137,181873.17779761905,17618.936213784844
1152,single,152431.752,5.0,1.0,-3.184,4479.287,158928.466,152654.234,159157.018,175265.9293333333,14006.477039945108,181831.88257142858,17664.748912163283
1153,single,148635.7,6.0,1.0,-3.161,4252.895,152431.752,151212.894,155837.204,175256.65925,14022.157938556084,181791.85122619048,17723.962789431356
1154,single,146732.628,7.0,1.0,-3.156,4435.208,148635.7,151750.076,154773.822,175149.27616666665,14222.726886147433,181748.98513095238,17795.67448346022
1155,single,147151.394,8.0,1.0,-3.05,4776.813,146732.628,153965.218,155258.318,174940.21583333332,14613.14395989426,181701.1208809524,17879.280488060595
1156,single,150559.184,9.0,1.0,-3.28,5234.91,147151.394,159718.234,159012.028,174656.3065,15096.566027003815,181652.86538095237,17961.825557432436
1157,single,160325.772,10.0,1.0,-3.116,5272.67,150559.184,171435.616,169203.298,174274.67941666665,15598.04195460319,181602.55083333334,18037.30711706154
1158,single,176078.958,11.0,1.0,-3.095,5694.573,160325.772,188913.078,184892.996,173811.76925,15848.801726891179,181549.70841666666,18086.785720974727
1159,single,184711.3,12.0,1.0,15.865,5791.693,176078.958,196594.036,192980.884,173277.01424999998,15530.43489008065,181497.2439047619,18089.812972208398
1160,single,185414.502,13.0,1.0,66.392,5802.411,184711.3,192983.29,192138.838,172781.90025,14932.671299939078,181448.0201904762,18069.617829435472
1161,single,184461.056,14.0,1.0,209.816,5858.083,185414.502,187624.388,189505.47,172466.53408333333,14562.827901113546,181407.99438095238,18053.23498891066
1162,single,184218.784,15.0,1.0,312.581,5785.64,184461.056,183792.52,186571.262,172334.72858333334,14433.41243672177,181377.96810714283,18043.879091259554
1163,single,182600.388,16.0,1.0,400.41,5794.825,184218.784,180006.052,182831.426,172352.48958333334,14448.379318169817,181363.96526190476,18040.737273048693
1164,single,181221.07,17.0,1.0,396.442,5843.16,182600.388,177767.012,179924.792,172460.58691666668,14517.668780232912,181362.5900357143,18040.633545833363
1165,single,180055.816,18.0,1.0,371.626,5660.747,181221.07,176095.526,178380.018,172604.506,14589.503475944672,181370.3059761905,18040.29212482356
1166,single,179157.092,19.0,1.0,296.897,5664.467,180055.816,175032.614,176874.592,172769.51808333333,14652.962859447554,181380.28096428572,18039.092067439116
1167,single,178373.414,20.0,1.0,210.387,5486.635,179157.092,174654.078,176466.418,172941.37133333334,14704.753838473069,181393.86727380953,18036.53760779171
1168,single,180614.276,21.0,1.0,192.102,5290.632,178373.414,177517.864,179354.154,173096.34366666668,14743.137526055256,181405.2184404762,18034.017884623954
1169,single,185119.092,22.0,1.0,39.555,5261.904,180614.276,183377.944,185240.63,173225.36083333334,14796.962627200304,181412.71916666668,18033.421741375325
1170,single,190367.728,23.0,1.0,-3.186,5329.411,185119.092,190323.348,191016.188,173297.90866666666,14853.065776906393,181411.99572619045,18033.269696083593
1171,single,189770.586,0.0,2.0,-3.347,5280.965,190367.728,189984.394,190660.73,173299.75783333334,14855.280153205505,181408.1358452381,18031.270972061593
1172,single,185891.36,1.0,2.0,-3.233,5049.791,189770.586,185749.476,187021.242,173290.84916666668,14844.899879043085,181402.83736904763,18028.6664191639
1173,single,178480.014,2.0,2.0,-3.047,5066.964,185891.36,178095.94,180148.826,173296.761,14850.10446095135,181396.11188095238,18026.768603979286
1174,single,168702.592,3.0,2.0,-3.387,5300.515,178480.014,168206.006,170918.944,173312.76408333334,14855.70700430234,181386.1784761905,18027.919770685803
1175,single,158986.964,4.0,2.0,-3.179,5360.417,168702.592,158928.466,161769.724,173333.45516666668,14848.629181877119,181372.9859047619,18036.434345142934
1176,single,152673.472,5.0,2.0,-2.998,5599.969,158986.964,152431.752,155421.818,173335.89258333333,14846.166377773134,181356.42185714288,18055.81250229567
1177,single,148889.278,6.0,2.0,-3.108,5580.377,152673.472,148635.7,152604.682,173345.96425,14831.44307821191,181340.06265476192,18080.678798205478
1178,single,146862.976,7.0,2.0,-3.197,5215.111,148889.278,146732.628,151782.816,173356.53,14813.153453978837,181317.9471547619,18118.270314492434
1179,single,147201.836,8.0,2.0,-3.162,4785.904,146862.976,147151.394,153007.518,173361.96116666668,14802.987930877887,181288.66239285716,18170.19572084871
1180,single,150487.326,9.0,2.0,-2.971,4459.798,147201.836,150559.184,157682.186,173364.06291666668,14799.107787736992,181254.10476190477,18229.728642926482
1181,single,160288.982,10.0,2.0,-3.054,4245.466,150487.326,160325.772,168757.722,173361.06883333335,14803.928642207342,181211.2782142857,18293.775856254404
1182,single,175837.84,11.0,2.0,-2.087,4037.972,160288.982,176078.958,185984.352,173359.53591666665,14805.338944259162,181160.86904761905,18339.907367017742
1183,single,184458.572,12.0,2.0,58.356,4583.316,175837.84,184711.3,195321.094,173349.48933333333,14803.49506484312,181100.47314285714,18340.63477427843
1184,single,185776.132,13.0,2.0,181.861,4832.255,184458.572,185414.502,194544.21,173338.959,14795.149081431133,181035.8152738095,18309.321934168413
1185,single,184929.246,14.0,2.0,301.939,4970.886,185776.132,184461.056,191415.768,173354.02691666668,14808.160382967963,180983.62433333334,18283.063446057058
1186,single,184513.888,15.0,2.0,418.321,4973.581,184929.246,184218.784,188311.58,173373.53483333334,14823.72890466174,180945.01408333334,18267.743595039192
1187,single,183026.67,16.0,2.0,610.423,4824.072,184513.888,182600.388,184795.806,173385.83083333334,14833.235302327563,180922.40877380953,18260.921739015223
1188,single,182635.544,17.0,2.0,571.615,4955.28,183026.67,181221.07,180650.618,173403.59258333335,14844.99936859494,180911.87820238093,18259.184705431962
1189,single,182369.116,18.0,2.0,411.786,5382.371,182635.544,180055.816,177800.544,173462.529,14880.151287220355,180923.69323809523,18259.656829025258
1190,single,181780.692,19.0,2.0,268.882,5858.22,182369.116,179157.092,175514.0,173558.9165,14932.118343157594,180950.88711904763,18258.379623816192
1191,single,182122.32,20.0,2.0,155.992,6163.44,181780.692,178373.414,175148.96,173668.23316666667,14984.396027578874,180988.18885714284,18253.60636986286
1192,single,185305.898,21.0,2.0,70.432,6356.5,182122.32,180614.276,178574.762,173824.43758333332,15054.951692985185,181029.69695238094,18248.17643393592
1193,single,190416.954,22.0,2.0,9.446,6662.899,185305.898,185119.092,186633.112,174019.92183333333,15176.914692421331,181069.76323809524,18250.14346700366
1194,single,195484.91,23.0,2.0,-3.115,6493.16,190416.954,190367.728,197634.812,174240.66608333334,15382.503645483326,181092.28610714286,18259.38293932708
1195,single,195130.634,0.0,3.0,-3.246,6250.297,195484.91,189770.586,200698.464,174453.882,15648.916245503522,181079.48907142857,18248.469849150762
1196,single,192117.058,1.0,3.0,-3.066,5985.352,195130.634,185891.36,199425.708,174677.21733333333,15913.033891984327,181046.34722619047,18217.655584608303
1197,single,186080.464,2.0,3.0,-2.974,5862.828,192117.058,178480.014,195031.98,174936.62141666666,16152.726208369706,181002.84335714285,18182.19478542578
1198,single,177013.848,3.0,3.0,-3.086,5654.528,186080.464,168702.592,186537.142,175253.30683333334,16299.060543727433,180949.56052380954,18153.93050581216
1199,single,168294.37,4.0,3.0,-3.102,5607.641,177013.848,158986.964,178244.614,175599.60916666666,16242.021518288102,180892.87425000002,18151.246823031484
1200,single,162756.938,5.0,3.0,-2.958,5375.297,168294.37,152673.472,173030.9,175987.41775000002,15936.357252365535,180833.64660714284,18176.15662341188
1201,single,159931.248,6.0,3.0,-3.136,5001.914,162756.938,148889.278,170757.356,176407.5621666667,15419.526176905387,180772.49207142857,18219.797757324828
1202,single,159733.296,7.0,3.0,-3.025,4614.612,159931.248,146862.976,170388.294,176867.64425,14711.211142535221,180708.05095238093,18274.495319010384
1203,single,161332.214,8.0,3.0,-2.929,4701.508,159733.296,147201.836,171569.428,177403.90758333332,13774.673921653508,180644.6283452381,18328.933332103643
1204,single,166449.512,9.0,3.0,-2.8,4717.467,161332.214,150487.326,176469.466,177992.67333333334,12686.645635422572,180583.69254761905,18376.241232787703
1205,single,177823.414,10.0,3.0,-3.106,4469.998,166449.512,160288.982,186945.532,178657.76441666667,11549.433669671107,180524.0499642857,18405.911080580674
1206,single,195225.312,11.0,3.0,0.751,4578.616,177823.414,175837.84,203687.948,179388.36575,10871.642229895664,180469.75164285715,18400.30845538835
1207,single,203909.034,12.0,3.0,367.705,4711.154,195225.312,184458.572,211563.708,180196.17708333334,11307.887058307875,180419.37880952383,18347.874502322247
