time_idx,group_id,target,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,month_sin,month_cos,lag_1,lag_24,lag_168,rolling_mean_24,rolling_mean_168,total_renewable_mw,net_load,high_demand_flag,peak_hour_flag,wind_generation_mw,solar_generation_mw
157,0,184806.098,18,1,1,0,-1.0,-0.0,0.0,1.0,186247.708,181095.204,192402.344,177506.21,176315.742,4184.13,180621.968,0,1,3952.113,232.017
158,0,183037.158,19,1,1,0,-0.965926,0.258819,0.0,1.0,184806.098,179353.522,192010.768,177660.83,176270.527,3689.284,179347.874,0,1,3546.096,143.188
159,0,182041.112,20,1,1,0,-0.866025,0.5,0.0,1.0,183037.158,178343.952,192328.93,177814.315,176217.112,3583.399,178457.713,0,1,3480.143,103.256
160,0,184161.666,21,1,1,0,-0.707107,0.707107,0.0,1.0,182041.112,181335.066,197382.444,177968.363,176155.875,3260.329,180901.337,0,1,3221.503,38.826
161,0,191049.52,22,1,1,0,-0.5,0.866025,0.0,1.0,184161.666,190703.828,207325.584,178086.139,176077.18,2816.269,188233.251,0,0,2816.269,0.0
162,0,194191.43,23,1,1,0,-0.258819,0.965926,0.0,1.0,191049.52,194631.172,210785.078,178100.542,175980.299,2319.675,191871.755,0,0,2319.675,0.0
163,0,191902.184,0,2,1,0,0.0,1.0,0.0,1.0,194191.43,193131.572,209041.94,178082.22,175881.527,2041.292,189860.892,0,0,2041.292,0.0
164,0,187731.906,1,2,1,0,0.258819,0.965926,0.0,1.0,191902.184,189420.036,205842.736,178030.995,175779.505,2017.825,185714.081,0,0,2017.825,0.0
165,0,181001.182,2,2,1,0,0.5,0.866025,0.0,1.0,187731.906,182950.414,199202.634,177960.657,175671.702,1861.678,179139.504,0,0,1861.678,0.0
166,0,171311.426,3,2,1,0,0.707107,0.707107,0.0,1.0,181001.182,173570.346,189832.002,177879.439,175563.36,1805.263,169506.163,0,0,1805.263,0.0
167,0,161778.812,4,2,1,0,0.866025,0.5,0.0,1.0,171311.426,164695.4,181062.526,177785.317,175453.119,1872.337,159906.475,0,0,1872.337,0.0
168,0,155023.252,5,2,1,0,0.965926,0.258819,0.0,1.0,161778.812,157810.23,175084.632,177663.792,175338.335,1751.588,153271.664,0,0,1751.588,0.0
169,0,151617.736,6,2,1,0,1.0,0.0,0.0,1.0,155023.252,153622.228,172347.028,177547.668,175218.922,1648.397,149969.339,0,0,1648.397,0.0
170,0,149917.35,7,2,1,0,0.965926,-0.258819,0.0,1.0,151617.736,151638.896,171373.388,177464.148,175095.533,1751.419,148165.931,0,0,1751.419,0.0
171,0,150390.454,8,2,1,0,0.866025,-0.5,0.0,1.0,149917.35,151734.628,171986.564,177392.417,174967.818,1818.877,148571.577,0,0,1818.877,0.0
172,0,153984.134,9,2,1,0,0.707107,-0.707107,0.0,1.0,150390.454,155217.158,176083.02,177336.409,174839.27,1934.181,152049.953,0,0,1934.181,0.0
173,0,163706.324,10,2,1,0,0.5,-0.866025,0.0,1.0,153984.134,165078.106,186314.69,177285.033,174707.729,1653.795,162052.529,0,0,1653.795,0.0
174,0,179546.62,11,2,1,0,0.258819,-0.965926,0.0,1.0,163706.324,180438.41,201849.024,177227.876,174573.156,1913.506,177633.114,0,0,1913.506,0.0
175,0,189767.42,12,2,1,0,0.0,-1.0,0.0,1.0,179546.62,190644.426,211655.664,177190.718,174440.403,1802.066,187965.354,0,0,1795.303,6.763
176,0,189460.108,13,2,1,0,-0.258819,-0.965926,0.0,1.0,189767.42,190852.678,210733.448,177154.176,174310.116,1835.355,187624.753,0,0,1686.265,149.09
177,0,185796.15,14,2,1,0,-0.5,-0.866025,0.0,1.0,189460.108,190182.466,205284.804,177096.152,174183.489,2091.353,183704.797,0,0,1677.462,413.891
178,0,182492.252,15,2,1,0,-0.707107,-0.707107,0.0,1.0,185796.15,189282.702,200106.814,176913.389,174067.485,1752.398,180739.854,0,0,1100.516,651.882
179,0,178819.124,16,2,1,0,-0.866025,-0.5,0.0,1.0,182492.252,188168.886,196061.708,176630.454,173962.636,1456.134,177362.99,0,0,607.913,848.221
180,0,175721.496,17,2,1,0,-0.965926,-0.258819,0.0,1.0,178819.124,186247.708,193357.624,176240.88,173860.002,1373.317,174348.179,0,1,433.699,939.618
181,0,174074.794,18,2,1,0,-1.0,-0.0,0.0,1.0,175721.496,184806.098,192352.104,175802.288,173755.025,1471.398,172603.396,0,1,560.139,911.259
182,0,172424.03,19,2,1,0,-0.965926,0.258819,0.0,1.0,174074.794,183037.158,190629.162,175355.15,173646.232,1840.413,170583.617,0,1,1047.029,793.384
183,0,172591.984,20,2,1,0,-0.866025,0.5,0.0,1.0,172424.03,182041.112,191530.478,174912.937,173537.868,2625.916,169966.068,0,1,1998.738,627.178
184,0,176808.234,21,2,1,0,-0.707107,0.707107,0.0,1.0,172591.984,184161.666,198200.896,174519.223,173425.139,3268.011,173540.223,0,1,3087.235,180.776
185,0,186239.074,22,2,1,0,-0.5,0.866025,0.0,1.0,176808.234,191049.52,210133.994,174212.83,173297.801,4011.474,182227.6,0,0,4011.474,0.0
186,0,189441.804,23,2,1,0,-0.258819,0.965926,0.0,1.0,186239.074,194191.43,215816.644,174012.395,173155.57,4817.762,184624.042,0,0,4817.762,0.0
187,0,187729.048,0,3,1,0,0.0,1.0,0.0,1.0,189441.804,191902.184,215097.6,173814.494,172998.577,6009.208,181719.84,0,0,6009.208,0.0
188,0,184569.182,1,3,1,0,0.258819,0.965926,0.0,1.0,187729.048,187731.906,212876.678,173640.613,172835.669,6527.639,178041.543,0,0,6527.639,0.0
189,0,177794.024,2,3,1,0,0.5,0.866025,0.0,1.0,184569.182,181001.182,207261.28,173508.833,172667.172,7207.331,170586.693,0,0,7207.331,0.0
190,0,167884.276,3,3,1,0,0.707107,0.707107,0.0,1.0,177794.024,171311.426,197678.524,173375.201,172491.771,7495.862,160388.414,0,0,7495.862,0.0
191,0,158516.866,4,3,1,0,0.866025,0.5,0.0,1.0,167884.276,161778.812,189501.762,173232.403,172314.424,7750.116,150766.75,0,0,7750.116,0.0
192,0,152092.23,5,3,1,0,0.965926,0.258819,0.0,1.0,158516.866,155023.252,183920.514,173096.489,172129.991,7844.828,144247.402,0,0,7844.828,0.0
193,0,148122.244,6,3,1,0,1.0,0.0,0.0,1.0,152092.23,151617.736,181313.694,172974.363,171940.536,7682.828,140439.416,0,0,7682.828,0.0
194,0,146602.276,7,3,1,0,0.965926,-0.258819,0.0,1.0,148122.244,149917.35,180805.358,172828.718,171742.968,7468.368,139133.908,0,0,7468.368,0.0
195,0,146841.08,8,3,1,0,0.866025,-0.5,0.0,1.0,146602.276,150390.454,182243.418,172690.59,171539.379,7575.001,139266.079,0,0,7575.001,0.0
196,0,150019.534,9,3,1,0,0.707107,-0.707107,0.0,1.0,146841.08,153984.134,187442.804,172542.699,171328.65,7588.95,142430.584,0,0,7588.95,0.0
197,0,159520.984,10,3,1,0,0.5,-0.866025,0.0,1.0,150019.534,163706.324,198202.99,172377.507,171105.893,7407.605,152113.379,0,0,7407.605,0.0
198,0,175925.654,11,3,1,0,0.258819,-0.965926,0.0,1.0,159520.984,179546.62,215258.94,172203.118,170875.643,7223.3,168702.354,0,0,7223.3,0.0
199,0,186981.45,12,3,1,0,0.0,-1.0,0.0,1.0,175925.654,189767.42,224622.86,172052.245,170641.516,7032.824,179948.626,0,0,7025.679,7.145
200,0,187838.706,13,3,1,0,-0.258819,-0.965926,0.0,1.0,186981.45,189460.108,221774.338,171936.162,170417.46,6815.451,181023.255,0,0,6645.655,169.796
201,0,186252.58,14,3,1,0,-0.5,-0.866025,0.0,1.0,187838.706,185796.15,214053.256,171868.604,170215.462,7016.504,179236.076,0,0,6411.329,605.175
202,0,184901.044,15,3,1,0,-0.707107,-0.707107,0.0,1.0,186252.58,182492.252,206969.288,171887.622,170049.982,7061.571,177839.473,0,0,6120.375,941.196
203,0,182725.848,16,3,1,0,-0.866025,-0.5,0.0,1.0,184901.044,178819.124,200563.17,171987.988,169918.623,6738.299,175987.549,0,0,5715.869,1022.43
204,0,181283.24,17,3,1,0,-0.965926,-0.258819,0.0,1.0,182725.848,175721.496,195705.896,172150.768,169812.449,6271.933,175011.307,0,1,5315.683,956.25
205,0,180886.714,18,3,1,0,-1.0,-0.0,0.0,1.0,181283.24,174074.794,192716.894,172382.508,169726.6,5874.67,175012.044,0,1,4902.776,971.894
206,0,180666.84,19,3,1,0,-0.965926,0.258819,0.0,1.0,180886.714,172424.03,190635.712,172666.338,169656.182,5486.498,175180.342,0,1,4507.734,978.764
207,0,182011.118,20,3,1,0,-0.866025,0.5,0.0,1.0,180666.84,172591.984,191641.418,173009.788,169596.843,5213.099,176798.019,0,1,4461.274,751.825
208,0,187717.54,21,3,1,0,-0.707107,0.707107,0.0,1.0,182011.118,176808.234,197142.554,173402.252,169539.52,4751.404,182966.136,0,1,4521.698,229.706
209,0,199489.512,22,3,1,0,-0.5,0.866025,0.0,1.0,187717.54,186239.074,207531.234,173856.807,169483.419,4560.314,194929.198,0,0,4560.314,0.0
210,0,205720.604,23,3,1,0,-0.258819,0.965926,0.0,1.0,199489.512,189441.804,210787.818,174408.908,169435.552,4438.394,201282.21,0,0,4438.394,0.0
211,0,205699.848,0,4,1,0,0.0,1.0,0.0,1.0,205720.604,187729.048,208951.306,175087.191,169405.39,3935.793,201764.055,0,0,3935.793,0.0
212,0,203793.934,1,4,1,0,0.258819,0.965926,0.0,1.0,205699.848,184569.182,205229.778,175835.975,169386.036,3624.982,200168.952,0,0,3624.982,0.0
213,0,198909.87,2,4,1,0,0.5,0.866025,0.0,1.0,203793.934,177794.024,198033.1,176637.006,169377.489,3290.251,195619.619,0,0,3290.251,0.0
214,0,190384.692,3,4,1,0,0.707107,0.707107,0.0,1.0,198909.87,167884.276,187389.344,177516.833,169382.708,3148.923,187235.769,0,0,3148.923,0.0
215,0,182326.336,4,4,1,0,0.866025,0.5,0.0,1.0,190384.692,158516.866,177491.548,178454.35,169400.537,2927.452,179398.884,0,0,2927.452,0.0
216,0,176778.928,5,4,1,0,0.965926,0.258819,0.0,1.0,182326.336,152092.23,170424.192,179446.412,169429.316,2767.478,174011.45,0,0,2767.478,0.0
217,0,174018.328,6,4,1,0,1.0,0.0,0.0,1.0,176778.928,148122.244,166000.908,180475.024,169467.142,2761.279,171257.049,0,0,2761.279,0.0
218,0,173753.24,7,4,1,0,0.965926,-0.258819,0.0,1.0,174018.328,146602.276,163543.39,181554.027,169514.864,2898.328,170854.912,0,0,2898.328,0.0
219,0,175336.928,8,4,1,0,0.866025,-0.5,0.0,1.0,173753.24,146841.08,162786.804,182685.318,169575.637,3139.123,172197.805,0,0,3139.123,0.0
220,0,180272.964,9,4,1,0,0.707107,-0.707107,0.0,1.0,175336.928,150019.534,165603.806,183872.645,169650.34,3117.595,177155.369,0,0,3117.595,0.0
221,0,191300.428,10,4,1,0,0.5,-0.866025,0.0,1.0,180272.964,159520.984,174163.23,185133.204,169737.657,3221.496,188078.932,0,0,3221.496,0.0
222,0,208239.556,11,4,1,0,0.258819,-0.965926,0.0,1.0,191300.428,175925.654,188431.036,186457.348,169839.664,3728.358,204511.198,0,0,3728.358,0.0
223,0,218252.812,12,4,1,0,0.0,-1.0,0.0,1.0,208239.556,186981.45,197501.786,187803.76,169957.572,4393.5,213859.312,0,0,4359.5,34.0
224,0,217625.18,13,4,1,0,-0.258819,-0.965926,0.0,1.0,218252.812,187838.706,196529.374,189106.734,170081.09,5370.216,212254.964,0,0,4907.431,462.785
225,0,213377.006,14,4,1,0,-0.5,-0.866025,0.0,1.0,217625.18,186252.58,193457.634,190347.837,170206.66,6525.82,206851.186,0,0,5459.531,1066.289
226,0,209376.0,15,4,1,0,-0.707107,-0.707107,0.0,1.0,213377.006,184901.044,190855.674,191478.021,170325.228,7149.46,202226.54,0,0,5797.159,1352.301
227,0,204428.606,16,4,1,0,-0.866025,-0.5,0.0,1.0,209376.0,182725.848,186722.282,192497.811,170435.468,6592.358,197836.248,0,0,5199.452,1392.906
228,0,200112.706,17,4,1,0,-0.965926,-0.258819,0.0,1.0,204428.606,181283.24,183222.41,193402.093,170540.863,5997.211,194115.495,0,1,4624.997,1372.214
229,0,197189.096,18,4,1,0,-1.0,-0.0,0.0,1.0,200112.706,180886.714,180305.486,194186.654,170641.4,5719.347,191469.749,0,1,4364.016,1355.331
230,0,195510.288,19,4,1,0,-0.965926,0.258819,0.0,1.0,197189.096,180666.84,178131.122,194865.92,170741.898,5613.996,189896.292,0,1,4335.631,1278.365
231,0,196311.564,20,4,1,0,-0.866025,0.5,0.0,1.0,195510.288,182011.118,177012.632,195484.397,170845.345,5464.691,190846.873,0,1,4487.651,977.04
232,0,201806.198,21,4,1,0,-0.707107,0.707107,0.0,1.0,196311.564,187717.54,179882.59,196080.249,170960.22,5102.191,196704.007,0,1,4806.96,295.231
233,0,212442.046,22,4,1,0,-0.5,0.866025,0.0,1.0,201806.198,199489.512,186436.144,196667.276,171090.717,5209.383,207232.663,0,0,5207.249,2.134
234,0,215793.454,23,4,1,0,-0.258819,0.965926,0.0,1.0,212442.046,205720.604,185972.454,197206.965,171245.514,5282.032,210511.422,0,0,5282.032,0.0
235,0,213780.848,0,5,1,1,0.0,1.0,0.0,1.0,215793.454,205699.848,182424.454,197626.667,171423.02,5655.966,208124.882,0,0,5655.966,0.0
236,0,210411.724,1,5,1,1,0.258819,0.965926,0.0,1.0,213780.848,203793.934,178272.626,197963.375,171609.666,5903.583,204508.141,0,0,5903.583,0.0
237,0,205531.914,2,5,1,1,0.5,0.866025,0.0,1.0,210411.724,198909.87,172300.124,198239.117,171800.97,6478.868,199053.046,0,0,6478.868,0.0
238,0,198215.524,3,5,1,1,0.707107,0.707107,0.0,1.0,205531.914,190384.692,163970.298,198515.035,171998.778,6588.658,191626.866,0,0,6588.658,0.0
239,0,189345.876,4,5,1,1,0.866025,0.5,0.0,1.0,198215.524,182326.336,154619.692,198841.32,172202.619,6322.687,183023.189,0,0,6322.687,0.0
240,0,182434.124,5,5,1,1,0.965926,0.258819,0.0,1.0,189345.876,176778.928,147128.64,199133.801,172409.322,6540.256,175893.868,0,0,6540.256,0.0
241,0,178018.348,6,5,1,1,1.0,0.0,0.0,1.0,182434.124,174018.328,141772.258,199369.434,172619.474,5872.09,172146.258,0,0,5872.09,0.0
242,0,175804.646,7,5,1,1,0.965926,-0.258819,0.0,1.0,178018.348,173753.24,139309.154,199536.101,172835.224,4374.291,171430.355,0,0,4374.291,0.0
243,0,174619.828,8,5,1,1,0.866025,-0.5,0.0,1.0,175804.646,175336.928,137433.084,199621.576,173052.459,4443.229,170176.599,0,0,4443.229,0.0
244,0,175483.48,9,5,1,1,0.707107,-0.707107,0.0,1.0,174619.828,180272.964,137606.83,199591.697,173273.809,5148.853,170334.627,0,0,5148.853,0.0
245,0,178448.8,10,5,1,1,0.5,-0.866025,0.0,1.0,175483.48,191300.428,140426.246,199392.135,173499.265,5350.472,173098.328,0,0,5350.472,0.0
246,0,183833.332,11,5,1,1,0.258819,-0.965926,0.0,1.0,178448.8,208239.556,145502.734,198856.651,173725.59,5909.36,177923.972,0,0,5909.36,0.0
247,0,190789.662,12,5,1,1,0.0,-1.0,0.0,1.0,183833.332,218252.812,151478.806,197839.725,173953.748,6238.935,184550.727,0,0,6232.09,6.845
248,0,196152.204,13,5,1,1,-0.258819,-0.965926,0.0,1.0,190789.662,217625.18,155996.994,196695.427,174187.742,6828.272,189323.932,0,0,6750.176,78.096
249,0,199984.58,14,5,1,1,-0.5,-0.866025,0.0,1.0,196152.204,213377.006,159258.122,195800.72,174426.761,7624.321,192360.259,0,0,7441.69,182.631
250,0,202498.682,15,5,1,1,-0.707107,-0.707107,0.0,1.0,199984.58,209376.0,160875.016,195242.702,174669.18,7797.304,194701.378,0,0,7526.242,271.062
251,0,202785.974,16,5,1,1,-0.866025,-0.5,0.0,1.0,202498.682,204428.606,160677.308,194956.147,174916.94,7895.962,194890.012,0,0,7522.35,373.612
252,0,201623.342,17,5,1,1,-0.965926,-0.258819,0.0,1.0,202785.974,200112.706,159530.326,194887.704,175167.587,7957.632,193665.71,0,1,7572.308,385.324
253,0,198654.692,18,5,1,1,-1.0,-0.0,0.0,1.0,201623.342,197189.096,158251.868,194950.647,175418.141,7761.469,190893.223,0,1,7482.811,278.658
254,0,196787.518,19,5,1,1,-0.965926,0.258819,0.0,1.0,198654.692,195510.288,156656.918,195011.714,175658.634,7458.085,189329.433,0,1,7260.181,197.904
255,0,196086.042,20,5,1,1,-0.866025,0.5,0.0,1.0,196787.518,196311.564,156184.668,195064.932,175897.506,7392.493,188693.549,0,1,7274.296,118.197
256,0,198658.426,21,5,1,1,-0.707107,0.707107,0.0,1.0,196086.042,201806.198,159174.474,195055.535,176135.014,7363.266,191295.16,0,1,7334.191,29.075
257,0,204144.846,22,5,1,1,-0.5,0.866025,0.0,1.0,198658.426,212442.046,166749.36,194924.378,176370.038,7472.608,196672.238,0,0,7472.608,0.0
258,0,203824.446,23,5,1,1,-0.258819,0.965926,0.0,1.0,204144.846,215793.454,167472.856,194578.661,176592.63,7712.973,196111.473,0,0,7712.973,0.0
259,0,199512.032,0,6,1,1,0.0,1.0,0.0,1.0,203824.446,213780.848,164704.846,194079.952,176809.009,7874.591,191637.441,0,0,7874.591,0.0
260,0,194870.394,1,6,1,1,0.258819,0.965926,0.0,1.0,199512.032,210411.724,161112.664,193485.418,177016.194,7907.776,186962.618,0,0,7907.776,0.0
261,0,189112.26,2,6,1,1,0.5,0.866025,0.0,1.0,194870.394,205531.914,156117.496,192837.863,177217.133,7784.067,181328.193,0,0,7784.067,0.0
262,0,181846.784,3,6,1,1,0.707107,0.707107,0.0,1.0,189112.26,198215.524,149774.12,192153.711,177413.53,7806.542,174040.242,0,0,7806.542,0.0
263,0,174833.812,4,6,1,1,0.866025,0.5,0.0,1.0,181846.784,189345.876,142513.49,191471.68,177604.439,7795.534,167038.278,0,0,7795.534,0.0
264,0,168305.062,5,6,1,1,0.965926,0.258819,0.0,1.0,174833.812,182434.124,135529.276,190867.011,177796.822,7859.278,160445.784,0,0,7859.278,0.0
265,0,164740.012,6,6,1,1,1.0,0.0,0.0,1.0,168305.062,178018.348,131523.976,190278.3,177991.916,7808.967,156931.045,0,0,7808.967,0.0
266,0,162388.47,7,6,1,1,0.965926,-0.258819,0.0,1.0,164740.012,175804.646,129138.616,189725.036,178189.63,7618.901,154769.569,0,0,7618.901,0.0
267,0,161777.692,8,6,1,1,0.866025,-0.5,0.0,1.0,162388.47,174619.828,127705.572,189166.028,178387.546,7532.857,154244.835,0,0,7532.857,0.0
268,0,162611.016,9,6,1,1,0.707107,-0.707107,0.0,1.0,161777.692,175483.48,127783.24,188630.939,178590.357,7525.33,155085.686,0,0,7525.33,0.0
269,0,166064.052,10,6,1,1,0.5,-0.866025,0.0,1.0,162611.016,178448.8,130244.662,188094.587,178797.665,7501.537,158562.515,0,0,7501.537,0.0
270,0,171251.944,11,6,1,1,0.258819,-0.965926,0.0,1.0,166064.052,183833.332,134432.63,187578.556,179010.875,7365.295,163886.649,0,0,7365.295,0.0
271,0,177625.646,12,6,1,1,0.0,-1.0,0.0,1.0,171251.944,190789.662,140143.866,187054.331,179230.038,7399.764,170225.882,0,0,7384.674,15.09
272,0,183173.124,13,6,1,1,-0.258819,-0.965926,0.0,1.0,177625.646,196152.204,146069.482,186505.83,179453.144,7544.735,175628.389,0,0,7362.097,182.638
273,0,186167.598,14,6,1,1,-0.5,-0.866025,0.0,1.0,183173.124,199984.58,150506.894,185965.035,179673.999,7867.284,178300.314,0,0,7358.594,508.69
274,0,186005.998,15,6,1,1,-0.707107,-0.707107,0.0,1.0,186167.598,202498.682,153280.694,185389.328,179886.265,8107.258,177898.74,0,0,7243.164,864.094
275,0,185321.114,16,6,1,1,-0.866025,-0.5,0.0,1.0,186005.998,202785.974,153974.188,184702.133,180081.058,8142.56,177178.554,0,0,7115.002,1027.558
276,0,184900.258,17,6,1,1,-0.965926,-0.258819,0.0,1.0,185321.114,201623.342,154312.748,183974.43,180267.647,7766.51,177133.748,0,1,6776.086,990.424
277,0,183976.816,18,6,1,1,-1.0,-0.0,0.0,1.0,184900.258,198654.692,153816.47,183277.635,180449.716,7653.379,176323.437,0,1,6610.482,1042.897
278,0,184306.924,19,6,1,1,-0.965926,0.258819,0.0,1.0,183976.816,196787.518,153683.438,182666.057,180629.242,7575.184,176731.74,0,1,6494.962,1080.222
279,0,186825.808,20,6,1,1,-0.866025,0.5,0.0,1.0,184306.924,196086.042,155367.462,182146.032,180811.524,7181.523,179644.285,0,1,6289.618,891.905
280,0,193489.858,21,6,1,1,-0.707107,0.707107,0.0,1.0,186825.808,198658.426,159679.284,181760.189,180998.776,6587.248,186902.61,0,1,6294.244,293.004
281,0,204728.472,22,6,1,1,-0.5,0.866025,0.0,1.0,193489.858,204144.846,170318.214,181544.832,181200.03,6091.211,198637.261,0,0,6088.726,2.485
282,0,211213.79,23,6,1,1,-0.258819,0.965926,0.0,1.0,204728.472,203824.446,174265.946,181569.15,181404.853,5715.089,205498.701,0,0,5715.089,0.0
283,0,211140.208,0,0,1,0,0.0,1.0,0.0,1.0,211213.79,199512.032,173102.182,181877.039,181624.78,5423.116,205717.092,0,0,5423.116,0.0
284,0,209761.844,1,0,1,0,0.258819,0.965926,0.0,1.0,211140.208,194870.394,170388.31,182361.546,181851.197,5249.415,204512.429,0,0,5249.415,0.0
285,0,205769.194,2,0,1,0,0.5,0.866025,0.0,1.0,209761.844,189112.26,164957.048,182982.023,182085.563,5322.942,200446.252,0,0,5322.942,0.0
286,0,199814.264,3,0,1,0,0.707107,0.707107,0.0,1.0,205769.194,181846.784,157817.146,183676.062,182328.493,5004.97,194809.294,0,0,5004.97,0.0
287,0,193647.544,4,0,1,0,0.866025,0.5,0.0,1.0,199814.264,174833.812,150437.926,184424.707,182578.476,4492.934,189154.61,0,0,4492.934,0.0
288,0,189557.868,5,0,1,0,0.965926,0.258819,0.0,1.0,193647.544,168305.062,145374.394,185208.613,182835.676,4117.57,185440.298,0,0,4117.57,0.0
289,0,187852.608,6,0,1,0,1.0,0.0,0.0,1.0,189557.868,164740.012,143083.216,186094.146,183098.673,3835.232,184017.376,0,0,3835.232,0.0
290,0,187779.024,7,0,1,0,0.965926,-0.258819,0.0,1.0,187852.608,162388.47,142206.67,187057.171,183365.157,3328.551,184450.473,0,0,3328.551,0.0
291,0,189318.356,8,0,1,0,0.866025,-0.5,0.0,1.0,187779.024,161777.692,143469.474,188115.111,183636.421,2858.626,186459.73,0,0,2858.626,0.0
292,0,193695.178,9,0,1,0,0.707107,-0.707107,0.0,1.0,189318.356,162611.016,147993.792,189262.639,183909.331,2553.686,191141.492,0,0,2553.686,0.0
293,0,202864.612,10,0,1,0,0.5,-0.866025,0.0,1.0,193695.178,166064.052,158946.338,190557.812,184181.363,2415.755,200448.857,0,0,2415.755,0.0
294,0,214997.628,11,0,1,0,0.258819,-0.965926,0.0,1.0,202864.612,171251.944,175902.58,192091.169,184442.782,2290.635,212706.993,0,0,2290.635,0.0
295,0,224210.244,12,0,1,0,0.0,-1.0,0.0,1.0,214997.628,177625.646,187518.148,193913.906,184675.49,2173.934,222036.31,0,0,2129.085,44.849
296,0,225778.58,13,0,1,0,-0.258819,-0.965926,0.0,1.0,224210.244,183173.124,188803.874,195854.93,184893.896,2403.066,223375.514,1,0,1851.678,551.388
297,0,223993.326,14,0,1,0,-0.5,-0.866025,0.0,1.0,225778.58,186167.598,188435.528,197630.158,185113.983,2641.529,221351.797,0,0,1483.198,1158.331
298,0,219770.89,15,0,1,0,-0.707107,-0.707107,0.0,1.0,223993.326,186005.998,187023.602,199206.23,185325.637,2434.193,217336.697,0,0,1116.273,1317.92
299,0,215229.448,16,0,1,0,-0.866025,-0.5,0.0,1.0,219770.89,185321.114,185240.108,200613.1,185520.561,2271.587,212957.861,0,0,925.514,1346.073
300,0,210768.074,17,0,1,0,-0.965926,-0.258819,0.0,1.0,215229.448,184900.258,183178.498,201859.281,185699.069,2297.42,208470.654,0,1,951.433,1345.987
301,0,207385.162,18,0,1,0,-1.0,-0.0,0.0,1.0,210768.074,183976.816,181095.204,202937.107,185863.293,2322.898,205062.264,0,1,997.46,1325.438
302,0,205249.398,19,0,1,0,-0.965926,0.258819,0.0,1.0,207385.162,184306.924,179353.522,203912.454,186019.78,2278.578,202970.82,0,1,1000.206,1278.372
303,0,205780.472,20,0,1,0,-0.866025,0.5,0.0,1.0,205249.398,186825.808,178343.952,204785.057,186173.923,2059.157,203721.315,0,1,1071.947,987.21
304,0,211390.532,21,0,1,0,-0.707107,0.707107,0.0,1.0,205780.472,193489.858,181335.066,205574.835,186337.235,1451.877,209938.655,0,1,1137.602,314.275
305,0,223528.338,22,0,1,0,-0.5,0.866025,0.0,1.0,211390.532,204728.472,190703.828,206320.696,186516.137,1231.097,222297.241,0,0,1225.836,5.261
306,0,229775.43,23,0,1,0,-0.258819,0.965926,0.0,1.0,223528.338,211213.79,194631.172,207104.024,186711.521,1371.274,228404.156,1,0,1371.274,0.0
307,0,228714.662,0,1,1,0,0.0,1.0,0.0,1.0,229775.43,211140.208,193131.572,207877.426,186920.713,1643.989,227070.673,1,0,1643.989,0.0
308,0,225607.748,1,1,1,0,0.258819,0.965926,0.0,1.0,228714.662,209761.844,189420.036,208609.695,187132.517,1828.709,223779.039,1,0,1828.709,0.0
309,0,219515.876,2,1,1,0,0.5,0.866025,0.0,1.0,225607.748,205769.194,182950.414,209269.941,187347.92,1981.167,217534.709,0,0,1981.167,0.0
310,0,209957.314,3,1,1,0,0.707107,0.707107,0.0,1.0,219515.876,199814.264,173570.346,209842.719,187565.571,1837.854,208119.46,0,0,1837.854,0.0
311,0,201686.4,4,1,1,0,0.866025,0.5,0.0,1.0,209957.314,193647.544,164695.4,210265.346,187782.161,1402.257,200284.143,0,0,1402.257,0.0
312,0,196150.802,5,1,1,0,0.965926,0.258819,0.0,1.0,201686.4,189557.868,157810.23,210600.299,188002.345,1152.674,194998.128,0,0,1152.674,0.0
313,0,193583.294,6,1,1,0,1.0,0.0,0.0,1.0,196150.802,187852.608,153622.228,210875.004,188230.563,1193.875,192389.419,0,0,1193.875,0.0
314,0,193443.47,7,1,1,0,0.965926,-0.258819,0.0,1.0,193583.294,187779.024,151638.896,211113.783,188468.426,1316.973,192126.497,0,0,1316.973,0.0
315,0,195034.912,8,1,1,0,0.866025,-0.5,0.0,1.0,193443.47,189318.356,151734.628,211349.801,188717.263,1230.11,193804.802,0,0,1230.11,0.0
316,0,200200.774,9,1,1,0,0.707107,-0.707107,0.0,1.0,195034.912,193695.178,155217.158,211587.991,188975.003,1133.253,199067.521,0,0,1133.253,0.0
317,0,211711.698,10,1,1,0,0.5,-0.866025,0.0,1.0,200200.774,202864.612,165078.106,211859.058,189242.762,1119.761,210591.937,0,0,1119.761,0.0
